"anio","municipio_id","municipio_nombre","region_sanitaria","establecimiento_nombre","dependencia","establecimiento_especialidad","cantidad_camas_criticas"
2014,60175,"Colón","IV","Hospital Municipal de Colón","Municipal","Terapia intensiva",4
2014,60686,"Rojas","IV","Hospital Subzonal General S. Unzué","Municipal","Terapia intensiva",5
2014,60714,"Salto","IV","Hospital Municipal de Salto ""Presidente J. D. Perón""","Municipal","Terapia intensiva",4
2014,60728,"San Andrés de Giles","IV","Hospital Municipal San Andrés","Municipal","Terapia intensiva",6
2014,60861,"Vicente López","V","Hospital Municipal Dr. Bernardo Houssay","Municipal","Terapia intensiva",6
2014,60861,"Vicente López","V","Hospital Municipal Dr. Bernardo Houssay","Municipal","Unidad coronaria",7
2014,60861,"Vicente López","V","Instituto Maternidad Santa Rosa","Municipal","Terapia intensiva neonatología",14
2014,60252,"Escobar","V","Hospital Zonal General de Ag. Dr. E. Erill","Provincial","Terapia intensiva neonatología",7
2014,60568,"Morón","VII","Hospital Municipal O. B. de Lavignolle","Municipal","Terapia intensiva",6
2014,60568,"Morón","VII","Hospital Municipal O. B. de Lavignolle","Municipal","Terapia intensiva neonatología",9
2014,60568,"Morón","VII","Hospital Interzonal General de Ag. Prof. Dr. L. Güemes","Provincial","Terapia intensiva",12
2014,60568,"Morón","VII","Hospital Interzonal General de Ag. Prof. Dr. L. Güemes","Provincial","Unidad coronaria",1
2014,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Cuidados especiales infantiles",10
2014,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Terapia intensiva",10
2014,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Terapia intensiva infantil",20
2014,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Terapia intensiva neonatología",44
2014,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Unidad coronaria",9
2014,60574,"Navarro","X","Hospital Municipal San Antonio de Padua","Municipal","Cuidados especiales",4
2014,60728,"San Andrés de Giles","IV","Hospital Municipal San Andrés","Municipal","Unidad coronaria",5
2014,60735,"San Antonio de Areco","IV","Hospital Municipal Emilio Zerboni","Municipal","Terapia intensiva",4
2014,60770,"San Pedro","IV","Hospital Subzonal General Dr. E. Ruffo","Municipal","Terapia intensiva",4
2014,60161,"Carmen de Areco","IV","Hospital Local General Ntra. Sra. del Carmen","Provincial","Terapia intensiva",4
2014,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Cuidados intensivos",10
2014,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Terapia intensiva",6
2014,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Terapia intensiva infantil",4
2014,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Unidad coronaria",4
2014,60763,"San Nicolás","IV","Hospital Interzonal General de Ag. San Felipe","Provincial","Terapia intensiva",12
2014,60763,"San Nicolás","IV","Hospital Interzonal General de Ag. San Felipe","Provincial","Terapia intensiva infantil",8
2014,60763,"San Nicolás","IV","Hospital Interzonal General de Ag. San Felipe","Provincial","Terapia intensiva neonatología",13
2014,60252,"Escobar","V","Hospital Zonal General de Ag. Dr. E. Erill","Provincial","Cuidados intensivos",5
2014,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Terapia intensiva",10
2014,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Terapia intensiva infantil",10
2014,60049,"Azul","IX","Hospital Zonal Esp. Maternidad Infantil A. Diego","Provincial","Cuidados especiales infantiles",7
2014,60049,"Azul","IX","Hospital Zonal Esp. Maternidad Infantil A. Diego","Provincial","Terapia intensiva infantil",5
2014,60693,"Roque Pérez","X","Hospital MunicipalDr. R. Carrillo","Municipal","Cuidados especiales",2
2014,60056,"Bahía Blanca","I","Hospital Interzonal General de Ag. Dr. J. Penna","Provincial","Terapia intensiva",11
2014,60056,"Bahía Blanca","I","Hospital Interzonal General de Ag. Dr. J. Penna","Provincial","Terapia intensiva infantil",8
2014,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Terapia intensiva neonatología",9
2014,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Unidad coronaria",10
2014,60371,"General San Martín","V","Hospital Zonal General de Ag. General M. Belgrano","Provincial","Terapia intensiva",8
2014,60412,"José C. Paz","V","Hospital Zonal de Ag. Gob. Domingo Mercante","Provincial","Terapia intensiva",6
2014,60882,"Zárate","V","Hospital Zonal General de Ag. Virgen del Carmen","Provincial","Terapia intensiva",7
2014,60749,"San Fernando","V","Hospital Zonal General de Ag. Petrona V. de Cordero","Provincial","Terapia intensiva",9
2014,60658,"Quilmes","VI","Hospital Zonal General de Ag. Dr. I. Iriarte","Provincial","Terapia intensiva neonatología",13
2014,60049,"Azul","IX","Hospital Zonal Esp. Maternidad Infantil A. Diego","Provincial","Terapia intensiva neonatología",7
2014,60455,"Las Flores","IX","Hospital Zonal General de Las Flores","Provincial","Cuidados especiales",3
2014,60455,"Las Flores","IX","Hospital Zonal General de Las Flores","Provincial","Terapia intensiva",5
2014,60707,"Saladillo","X","Hospital Zonal General Dr. A. Posadas","Provincial","Terapia intensiva",4
2014,60547,"Monte","XI","Hospital Zenón Videla Dorna","Provincial","Terapia intensiva",4
2014,60749,"San Fernando","V","Hospital Zonal General de Ag. Petrona V. de Cordero","Provincial","Terapia intensiva infantil",8
2014,60805,"Tigre","V","Hospital Zonal General de Ag. M. V. de Martínez","Provincial","Cuidados especiales infantiles",8
2014,60805,"Tigre","V","Hospital Zonal General de Ag. M. V. de Martínez","Provincial","Terapia intensiva",8
2014,60861,"Vicente López","V","Hospital Zonal del Tórax Dr. Cetrángolo","Provincial","Terapia intensiva",6
2014,60840,"Tres de Febrero","VII","Hospital Zonal General de Ag. Prof. Dr. R. Carrillo","Provincial","Terapia intensiva",8
2014,60840,"Tres de Febrero","VII","Hospital Zonal General de Ag. Prof. Dr. R. Carrillo","Provincial","Unidad coronaria",6
2014,60840,"Tres de Febrero","VII","Hospital Zonal General de Agudos Dr. C. A. Bocalandro","Provincial","Terapia intensiva",7
2014,60840,"Tres de Febrero","VII","Hospital Zonal General de Agudos Dr. C. A. Bocalandro","Provincial","Unidad coronaria",4
2014,60784,"Suipacha","X","Hospital Municipal Esteban Iribarne","Municipal","Terapia intensiva",3
2014,60648,"Presidente Perón","XI","Hospital Zonal General de Ag. Dra. Cecilia Grierson","Provincial","Terapia intensiva",4
2014,60648,"Presidente Perón","XI","Hospital Zonal General de Ag. Dra. Cecilia Grierson","Provincial","Terapia intensiva neonatología",7
2014,60655,"Punta Indio","XI","Hospital de la Comunidad Dr. Guillermo Hernández","Municipal","Terapia intensiva",2
2015,60056,"Bahía Blanca","I","Hospital Municipal de Agudos Dr. Leónidas Lucero","Municipal","Terapia intensiva",13
2015,60602,"Patagones","I","Hospital Municipal de Agudos Dr. Pedro Ecay","Municipal","Terapia intensiva",4
2015,60210,"Chacabuco","III","Hospital Municipal Ntra. Sra. del Carmen","Municipal","Terapia intensiva",3
2015,60351,"General Pinto","III","Hospital Municipal Dr. Alberto L. Videla","Municipal","Terapia intensiva",4
2015,60469,"Lincoln","III","HospitalSubzonal Municipal Dr. R. O. Miravalle","Municipal","Terapia intensiva",4
2015,60126,"Campana","V","Hospital San José","Municipal","Terapia intensiva",7
2015,60266,"Exaltación de la Cruz","V","Hospital Municipal San José","Municipal","Terapia intensiva",8
2015,60371,"General San Martín","V","Hospital Municipal Dr. D. E. Thompson","Municipal","Cuidados intensivos",7
2015,60364,"General Rodríguez","VII","Hospital Interzonal General de Ag. Vte. Lopez y Planes","Provincial","Terapia intensiva",10
2015,60364,"General Rodríguez","VII","Hospital Interzonal General de Ag. Vte. Lopez y Planes","Provincial","Terapia intensiva neonatología",16
2015,60364,"General Rodríguez","VII","Hospital Nacional Dr. Baldomero Sommer","Nacional","Cuidados intensivos",13
2015,60049,"Azul","IX","Hospital Municipal Dr. Angel Pintos","Municipal","Cuidados especiales",15
2015,60049,"Azul","IX","Hospital Municipal Dr. Angel Pintos","Municipal","Terapia intensiva",6
2015,60084,"Benito Juárez","IX","Ente Descent. Hospital Dr. A. Saintout","Municipal","Terapia intensiva",5
2015,60105,"Bolívar","IX","Hospital Subzonal General Dr. M. A. Capredoni","Municipal","Terapia intensiva",6
2015,60021,"Alberti","X","Hospital Municipal Ntra. Sra. de la Merced","Municipal","Terapia intensiva",4
2015,60112,"Bragado","X","Hospital Municipal San Luis","Municipal","Terapia intensiva",4
2015,60098,"Berisso","XI","Hospital Zonal General de Agudos Dr. M. V. Larraín","Provincial","Terapia intensiva",9
2015,60218,"Chascomús","XI","Hospital San Vicente de Paul","Municipal","Terapia intensiva",6
2015,60119,"Brandsen","XI","Hospital Municipal Dr. Francisco Caram","Municipal","Terapia intensiva",4
2015,60196,"Coronel Pringles","I","Hospital Municipal Dr. Cabrera","Municipal","Terapia intensiva",4
2015,60203,"Coronel Suárez","I","Hospital Municipal de Cnel. Suárez","Municipal","Terapia intensiva",4
2015,60651,"Puán","I","Hospital Municipal Gobernador Ugarte","Municipal","Terapia intensiva",4
2015,60700,"Saavedra","I","Hospital y Maternidad Municipal O. F. Ducos","Municipal","Terapia intensiva",4
2015,60833,"Tres Arroyos","I","Hospital Ignacio Pirovano","Municipal","Terapia intensiva",5
2015,60147,"Carlos Casares","II","Hospital Municipal Dr. Julio F. Ramos","Municipal","Terapia intensiva",5
2015,60588,"9 de Julio","II","Hospital Zonal General de Ag. Julio de Vedia","Provincial","Terapia intensiva",3
2015,60826,"Trenque Lauquen","II","Hospital Municipal Dr. Pedro T. Orellana","Municipal","Terapia intensiva",12
2015,60847,"Tres Lomas","II","Hospital Municipal Dr. Domingo V. Girotti","Municipal","Terapia intensiva",1
2015,60515,"Malvinas Argentinas","V","Centro de Alta Complejidad Cardiovasc. Pte. J. D. Perón","Municipal","Unidad coronaria",31
2015,60515,"Malvinas Argentinas","V","Hospital Municipal de Trauma y Emerg. Dr. F. A. Abete","Municipal","Terapia intensiva",30
2015,60515,"Malvinas Argentinas","V","Hospital Municipal de Trauma y Emerg. Dr. F. A. Abete","Municipal","Terapia intensiva infantil",15
2015,60515,"Malvinas Argentinas","V","Hospital Municipal de Rehabilitación Dr. A Drozdowski","Municipal","Terapia intensiva",10
2015,60028,"Almirante Brown","VI","Hospital Zonal General de Ag. Dr. Lucio Meléndez","Provincial","Terapia intensiva",6
2015,60028,"Almirante Brown","VI","Hospital Zonal General de Ag. Dr. Lucio Meléndez","Provincial","Terapia intensiva infantil",8
2015,60028,"Almirante Brown","VI","Hospital Zonal General de Ag. Dr. Lucio Meléndez","Provincial","Terapia intensiva neonatología",9
2015,60028,"Almirante Brown","VI","Hospital Zonal General Ag. Dr. Arturo Oñativia","Provincial","Terapia intensiva",8
2015,60028,"Almirante Brown","VI","Hospital Zonal General Ag. Dr. Arturo Oñativia","Provincial","Terapia intensiva neonatología",6
2015,60035,"Avellaneda","VI","Hospital Municipal Dr. Eduardo Wilde","Municipal","Terapia intensiva",6
2015,60035,"Avellaneda","VI","Hospital Subzonal Maternidad Infantil Ana Goittia","Provincial","Terapia intensiva neonatología",6
2015,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Dr. Pedro Fiorito","Provincial","Terapia intensiva",12
2015,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Dr. Pedro Fiorito","Provincial","Unidad coronaria",6
2015,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Pte. Perón","Provincial","Terapia intensiva",7
2015,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Pte. Perón","Provincial","Terapia intensiva neonatología",3
2015,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Pte. Perón","Provincial","Unidad coronaria",6
2015,60091,"Berazategui","VI","Hospital Zonal General de Ag. Evita Pueblo","Provincial","Terapia intensiva",8
2015,60091,"Berazategui","VI","Hospital Zonal General de Ag. Evita Pueblo","Provincial","Terapia intensiva neonatología",25
2015,60260,"Esteban Echeverría","VI","Policlínico S. T. Santamarina","Municipal","Terapia intensiva",7
2015,60260,"Esteban Echeverría","VI","Policlínico S. T. Santamarina","Municipal","Terapia intensiva neonatología",7
2015,60270,"Ezeiza","VI","Hospital Interzonal General Agudos Eurnekian","Provincial","Terapia intensiva",6
2015,60270,"Ezeiza","VI","Hospital Interzonal General Agudos Eurnekian","Provincial","Terapia intensiva neonatología",7
2015,60274,"Florencio Varela","VI","Hospital Zonal General de Ag. Mi Pueblo","Provincial","Terapia intensiva",9
2015,60274,"Florencio Varela","VI","Hospital Zonal General de Ag. Mi Pueblo","Provincial","Terapia intensiva neonatología",20
2015,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Admisión paciente crítico",8
2015,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Terapia intensiva",17
2015,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Unidad coronaria",16
2015,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Terapia intensiva infantil",26
2015,60434,"Lanús","VI","Hospital Zonal General de Ag. Narciso López","Provincial","Terapia intensiva",4
2015,60434,"Lanús","VI","Hospital Zonal General de Ag. Narciso López","Provincial","Unidad coronaria",5
2015,60434,"Lanús","VI","Hospital Zonal General de Ag. Narciso López","Provincial","Terapia intensiva neonatología",3
2015,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Terapia intensiva",8
2015,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Unidad coronaria",7
2015,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Cuidados intensivos pediátricos",5
2015,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Terapia intensiva neonatología",4
2015,60490,"Lomas de Zamora","VI","Hospital Maternidad Infantil Dr. Oscar E. Alende","Municipal","Terapia intensiva infantil",6
2015,60490,"Lomas de Zamora","VI","Hospital Maternidad Infantil Dr. Oscar E. Alende","Municipal","Terapia intensiva neonatología",12
2015,60490,"Lomas de Zamora","VI","Hospital Interzonal General de Ag. Luisa C. de Gandulfo","Provincial","Terapia intensiva",8
2015,60490,"Lomas de Zamora","VI","Hospital Interzonal General de Ag. Luisa C. de Gandulfo","Provincial","Unidad coronaria",5
2015,60490,"Lomas de Zamora","VI","Hospital Interzonal General de Ag. Luisa C. de Gandulfo","Provincial","Terapia intensiva neonatología",17
2015,60658,"Quilmes","VI","Hospital Subzonal Esp. Maternidad Infantil Dr. Eduardo Oller","Municipal","Terapia intensiva neonatología",10
2015,60658,"Quilmes","VI","Hospital Zonal General de Ag. Dr. I. Iriarte","Provincial","Terapia intensiva",10
2015,60497,"Luján","VII","Hospital Municipal Ntra. Sra. de Luján","Municipal","Terapia intensiva",7
2015,60497,"Luján","VII","Colonia Nacional Dr. Manuel A. Montes de Oca","Nacional","Cuidados especiales",8
2015,60525,"Marcos Paz","VII","Hospital Dr. Hétor J. D'Agnillo","Municipal","Terapia intensiva",7
2015,60042,"Ayacucho","VIII","Hospital Local Municipal Dr. Pedro Solanet","Municipal","Terapia intensiva",5
2015,60063,"Balcarce","VIII","Hospital Subzonal Municipal de Balcarce","Municipal","Terapia intensiva",7
2015,60280,"General Alvarado","VIII","Hospital Municipal Dr. Mariano Cassano","Municipal","Terapia intensiva",4
2015,60315,"General Juan Madariaga","VIII","Hospital Municipal Ana R. S. de Martínez Guerrero","Municipal","Terapia intensiva",3
2015,60357,"General Pueyrredón","VIII","Hospital Interzonal Esp. Maternidad Infantil Don V. Tetamanti","Provincial","Terapia intensiva infantil",8
2015,60357,"General Pueyrredón","VIII","Hospital Interzonal Esp. Maternidad Infantil Don V. Tetamanti","Provincial","Terapia intensiva neonatología",20
2015,60357,"General Pueyrredón","VIII","Hospital Interzonal General de Ag. Dr. O. Alende","Provincial","Terapia intensiva",18
2015,60357,"General Pueyrredón","VIII","Hospital Interzonal General de Ag. Dr. O. Alende","Provincial","Unidad coronaria",8
